dataset,name,accent,age,language,podcast,sex,speaker_id,subdataset,subset,type
vox2,id02619,,,,,f,id02619,,train,speakers
vox2,id02622,,,,,f,id02622,,train,speakers
vox2,id02623,,,,,f,id02623,,val,speakers
vox2,id02625,,,,,m,id02625,,train,speakers
vox2,id02627,,,,,f,id02627,,train,speakers
vox2,id02628,,,,,m,id02628,,train,speakers
vox2,id02629,,,,,m,id02629,,train,speakers
vox2,id02631,,,,,f,id02631,,train,speakers
vox2,id02633,,,,,f,id02633,,train,speakers
vox2,id02634,,,,,f,id02634,,train,speakers
vox2,id02636,,,,,m,id02636,,train,speakers
vox2,id02638,,,,,m,id02638,,train,speakers
vox2,id02639,,,,,f,id02639,,val,speakers
vox2,id02640,,,,,m,id02640,,train,speakers
vox2,id02641,,,,,f,id02641,,val,speakers
vox2,id02642,,,,,f,id02642,,train,speakers
vox2,id02643,,,,,m,id02643,,train,speakers
vox2,id02647,,,,,m,id02647,,train,speakers
vox2,id02650,,,,,f,id02650,,val,speakers
vox2,id02653,,,,,f,id02653,,train,speakers
vox2,id02654,,,,,f,id02654,,train,speakers
vox2,id02655,,,,,f,id02655,,train,speakers
vox2,id02656,,,,,f,id02656,,train,speakers
vox2,id02658,,,,,f,id02658,,train,speakers
vox2,id02659,,,,,f,id02659,,train,speakers
vox2,id02660,,,,,m,id02660,,train,speakers
vox2,id02661,,,,,m,id02661,,train,speakers
vox2,id02662,,,,,m,id02662,,train,speakers
vox2,id02665,,,,,m,id02665,,train,speakers
vox2,id02666,,,,,f,id02666,,val,speakers
vox2,id02667,,,,,f,id02667,,train,speakers
vox2,id02668,,,,,f,id02668,,train,speakers
vox2,id02669,,,,,f,id02669,,train,speakers
vox2,id02672,,,,,f,id02672,,train,speakers
vox2,id02673,,,,,f,id02673,,train,speakers
vox2,id02680,,,,,f,id02680,,train,speakers
vox2,id02683,,,,,m,id02683,,train,speakers
vox2,id02684,,,,,m,id02684,,val,speakers
vox2,id02687,,,,,m,id02687,,train,speakers
vox2,id02693,,,,,m,id02693,,val,speakers
vox2,id02695,,,,,m,id02695,,train,speakers
vox2,id02696,,,,,m,id02696,,train,speakers
vox2,id02698,,,,,f,id02698,,test,speakers
vox2,id02700,,,,,m,id02700,,train,speakers
vox2,id02702,,,,,m,id02702,,train,speakers
vox2,id02703,,,,,m,id02703,,train,speakers
vox2,id02705,,,,,m,id02705,,train,speakers
vox2,id02706,,,,,m,id02706,,train,speakers
vox2,id02707,,,,,m,id02707,,train,speakers
vox2,id02710,,,,,m,id02710,,train,speakers
vox2,id02711,,,,,m,id02711,,train,speakers
vox2,id02713,,,,,m,id02713,,val,speakers
vox2,id02714,,,,,m,id02714,,train,speakers
vox2,id02715,,,,,m,id02715,,train,speakers
vox2,id02719,,,,,f,id02719,,train,speakers
vox2,id02720,,,,,f,id02720,,train,speakers
vox2,id02721,,,,,f,id02721,,train,speakers
vox2,id02722,,,,,f,id02722,,val,speakers
vox2,id02724,,,,,f,id02724,,train,speakers
vox2,id02728,,,,,f,id02728,,train,speakers
vox2,id02729,,,,,f,id02729,,val,speakers
vox2,id02730,,,,,f,id02730,,train,speakers
vox2,id02731,,,,,m,id02731,,val,speakers
vox2,id02733,,,,,m,id02733,,train,speakers
vox2,id02734,,,,,m,id02734,,train,speakers
vox2,id02735,,,,,m,id02735,,train,speakers
vox2,id02736,,,,,m,id02736,,train,speakers
vox2,id02739,,,,,m,id02739,,train,speakers
vox2,id02740,,,,,m,id02740,,val,speakers
vox2,id02746,,,,,f,id02746,,train,speakers
vox2,id02747,,,,,f,id02747,,val,speakers
vox2,id02751,,,,,m,id02751,,train,speakers
vox2,id02759,,,,,f,id02759,,train,speakers
vox2,id02760,,,,,f,id02760,,train,speakers
vox2,id02761,,,,,f,id02761,,train,speakers
vox2,id02764,,,,,m,id02764,,train,speakers
vox2,id02765,,,,,m,id02765,,val,speakers
vox2,id02766,,,,,m,id02766,,train,speakers
vox2,id02780,,,,,f,id02780,,train,speakers
vox2,id02781,,,,,f,id02781,,train,speakers
vox2,id02783,,,,,m,id02783,,val,speakers
vox2,id02784,,,,,m,id02784,,train,speakers
vox2,id02786,,,,,m,id02786,,train,speakers
vox2,id02787,,,,,m,id02787,,train,speakers
vox2,id02790,,,,,m,id02790,,train,speakers
vox2,id02791,,,,,m,id02791,,train,speakers
vox2,id02793,,,,,m,id02793,,train,speakers
vox2,id02795,,,,,f,id02795,,train,speakers
vox2,id02805,,,,,f,id02805,,train,speakers
vox2,id02806,,,,,f,id02806,,train,speakers
vox2,id02807,,,,,f,id02807,,train,speakers
vox2,id02808,,,,,f,id02808,,train,speakers
vox2,id02809,,,,,f,id02809,,train,speakers
vox2,id02810,,,,,m,id02810,,train,speakers
vox2,id02812,,,,,m,id02812,,val,speakers
vox2,id02815,,,,,m,id02815,,train,speakers
vox2,id02816,,,,,m,id02816,,train,speakers
vox2,id02817,,,,,f,id02817,,train,speakers
vox2,id02818,,,,,m,id02818,,train,speakers
vox2,id02820,,,,,m,id02820,,train,speakers
vox2,id02821,,,,,f,id02821,,val,speakers
vox2,id02823,,,,,f,id02823,,train,speakers
vox2,id02824,,,,,f,id02824,,train,speakers
vox2,id02825,,,,,f,id02825,,train,speakers
vox2,id02827,,,,,m,id02827,,train,speakers
vox2,id02829,,,,,m,id02829,,train,speakers
vox2,id02830,,,,,m,id02830,,val,speakers
vox2,id02832,,,,,m,id02832,,train,speakers
vox2,id02833,,,,,m,id02833,,train,speakers
vox2,id02836,,,,,m,id02836,,train,speakers
vox2,id02837,,,,,m,id02837,,val,speakers
vox2,id02838,,,,,f,id02838,,train,speakers
vox2,id02839,,,,,f,id02839,,train,speakers
vox2,id02840,,,,,m,id02840,,train,speakers
vox2,id02844,,,,,f,id02844,,train,speakers
vox2,id02845,,,,,f,id02845,,train,speakers
vox2,id02846,,,,,f,id02846,,val,speakers
vox2,id02847,,,,,f,id02847,,train,speakers
vox2,id02848,,,,,f,id02848,,train,speakers
vox2,id02851,,,,,m,id02851,,train,speakers
vox2,id02853,,,,,m,id02853,,train,speakers
vox2,id02854,,,,,m,id02854,,train,speakers
vox2,id02857,,,,,m,id02857,,train,speakers
vox2,id02858,,,,,m,id02858,,train,speakers
vox2,id02863,,,,,m,id02863,,train,speakers
vox2,id02864,,,,,m,id02864,,val,speakers
vox2,id02865,,,,,m,id02865,,train,speakers
vox2,id02866,,,,,m,id02866,,train,speakers
vox2,id02869,,,,,m,id02869,,test,speakers
vox2,id02871,,,,,m,id02871,,train,speakers
vox2,id02872,,,,,m,id02872,,train,speakers
vox2,id02873,,,,,m,id02873,,val,speakers
vox2,id02874,,,,,m,id02874,,train,speakers
vox2,id02875,,,,,m,id02875,,train,speakers
vox2,id02876,,,,,m,id02876,,train,speakers
vox2,id02877,,,,,m,id02877,,train,speakers
vox2,id02878,,,,,m,id02878,,test,speakers
vox2,id02879,,,,,m,id02879,,train,speakers
vox2,id02880,,,,,m,id02880,,train,speakers
vox2,id02881,,,,,m,id02881,,train,speakers
vox2,id02882,,,,,f,id02882,,val,speakers
vox2,id02883,,,,,m,id02883,,train,speakers
vox2,id02884,,,,,m,id02884,,train,speakers
vox2,id02886,,,,,m,id02886,,train,speakers
vox2,id02887,,,,,m,id02887,,test,speakers
vox2,id02888,,,,,m,id02888,,train,speakers
vox2,id02889,,,,,m,id02889,,train,speakers
vox2,id02890,,,,,m,id02890,,train,speakers
vox2,id02891,,,,,m,id02891,,val,speakers
vox2,id02892,,,,,m,id02892,,train,speakers
vox2,id02893,,,,,m,id02893,,train,speakers
vox2,id02896,,,,,m,id02896,,test,speakers
vox2,id02897,,,,,m,id02897,,train,speakers
vox2,id02898,,,,,m,id02898,,train,speakers
vox2,id02899,,,,,m,id02899,,train,speakers
vox2,id02900,,,,,m,id02900,,train,speakers
vox2,id02901,,,,,m,id02901,,train,speakers
vox2,id02902,,,,,m,id02902,,val,speakers
vox2,id02903,,,,,m,id02903,,train,speakers
vox2,id02904,,,,,m,id02904,,train,speakers
vox2,id02905,,,,,m,id02905,,train,speakers
vox2,id02908,,,,,m,id02908,,train,speakers
vox2,id02909,,,,,m,id02909,,val,speakers
vox2,id02911,,,,,m,id02911,,val,speakers
vox2,id02912,,,,,f,id02912,,train,speakers
vox2,id02914,,,,,f,id02914,,train,speakers
vox2,id02916,,,,,m,id02916,,train,speakers
vox2,id02917,,,,,m,id02917,,train,speakers
vox2,id02918,,,,,m,id02918,,val,speakers
vox2,id02920,,,,,m,id02920,,val,speakers
vox2,id02924,,,,,f,id02924,,train,speakers
vox2,id02926,,,,,m,id02926,,train,speakers
vox2,id02928,,,,,f,id02928,,train,speakers
vox2,id02935,,,,,m,id02935,,train,speakers
vox2,id02936,,,,,m,id02936,,val,speakers
vox2,id02939,,,,,m,id02939,,train,speakers
vox2,id02940,,,,,m,id02940,,train,speakers
vox2,id02943,,,,,m,id02943,,train,speakers
vox2,id02944,,,,,m,id02944,,train,speakers
vox2,id02945,,,,,f,id02945,,val,speakers
vox2,id02946,,,,,f,id02946,,train,speakers
vox2,id02948,,,,,f,id02948,,train,speakers
vox2,id02950,,,,,f,id02950,,train,speakers
vox2,id02952,,,,,m,id02952,,train,speakers
vox2,id02953,,,,,f,id02953,,train,speakers
vox2,id02954,,,,,f,id02954,,val,speakers
vox2,id02955,,,,,f,id02955,,train,speakers
vox2,id02956,,,,,f,id02956,,train,speakers
vox2,id02957,,,,,m,id02957,,train,speakers
vox2,id02958,,,,,f,id02958,,train,speakers
vox2,id02959,,,,,m,id02959,,test,speakers
vox2,id02961,,,,,m,id02961,,train,speakers
vox2,id02963,,,,,m,id02963,,val,speakers
vox2,id02964,,,,,m,id02964,,train,speakers
vox2,id02965,,,,,m,id02965,,train,speakers
vox2,id02978,,,,,m,id02978,,train,speakers
vox2,id02979,,,,,m,id02979,,train,speakers
vox2,id02980,,,,,m,id02980,,train,speakers
vox2,id02981,,,,,m,id02981,,val,speakers
vox2,id02982,,,,,m,id02982,,train,speakers
vox2,id02983,,,,,m,id02983,,train,speakers
vox2,id02984,,,,,m,id02984,,train,speakers
vox2,id02986,,,,,m,id02986,,test,speakers
vox2,id02987,,,,,m,id02987,,train,speakers
vox2,id02988,,,,,m,id02988,,train,speakers
vox2,id02989,,,,,m,id02989,,train,speakers
vox2,id02991,,,,,f,id02991,,train,speakers
vox2,id02993,,,,,m,id02993,,train,speakers
vox2,id02995,,,,,m,id02995,,test,speakers
vox2,id02996,,,,,f,id02996,,train,speakers
vox2,id02998,,,,,f,id02998,,train,speakers
vox2,id02999,,,,,m,id02999,,val,speakers
vox2,id03000,,,,,f,id03000,,train,speakers
vox2,id03001,,,,,f,id03001,,val,speakers
vox2,id03002,,,,,f,id03002,,val,speakers
vox2,id03003,,,,,f,id03003,,test,speakers
vox2,id03004,,,,,f,id03004,,train,speakers
vox2,id03005,,,,,m,id03005,,train,speakers
vox2,id03006,,,,,f,id03006,,train,speakers
vox2,id03007,,,,,f,id03007,,train,speakers
vox2,id03009,,,,,m,id03009,,train,speakers
vox2,id03013,,,,,m,id03013,,train,speakers
vox2,id03014,,,,,m,id03014,,train,speakers
vox2,id03015,,,,,m,id03015,,train,speakers
vox2,id03016,,,,,m,id03016,,train,speakers
vox2,id03017,,,,,m,id03017,,train,speakers
vox2,id03018,,,,,m,id03018,,train,speakers
vox2,id03020,,,,,m,id03020,,val,speakers
vox2,id03026,,,,,m,id03026,,train,speakers
vox2,id03027,,,,,m,id03027,,train,speakers
vox2,id03028,,,,,m,id03028,,val,speakers
vox2,id03029,,,,,m,id03029,,train,speakers
vox2,id03031,,,,,f,id03031,,train,speakers
vox2,id03037,,,,,m,id03037,,val,speakers
vox2,id03038,,,,,m,id03038,,train,speakers
vox2,id03039,,,,,m,id03039,,train,speakers
vox2,id03040,,,,,m,id03040,,train,speakers
vox2,id03042,,,,,m,id03042,,train,speakers
vox2,id03043,,,,,m,id03043,,train,speakers
vox2,id03056,,,,,m,id03056,,train,speakers
vox2,id03057,,,,,m,id03057,,train,speakers
vox2,id03059,,,,,f,id03059,,train,speakers
vox2,id03060,,,,,f,id03060,,train,speakers
vox2,id03064,,,,,f,id03064,,val,speakers
vox2,id03066,,,,,m,id03066,,train,speakers
vox2,id03067,,,,,m,id03067,,train,speakers
vox2,id03070,,,,,m,id03070,,train,speakers
vox2,id03071,,,,,m,id03071,,train,speakers
vox2,id03073,,,,,m,id03073,,val,speakers
vox2,id03074,,,,,m,id03074,,train,speakers
vox2,id03075,,,,,m,id03075,,train,speakers
vox2,id03077,,,,,m,id03077,,train,speakers
vox2,id03078,,,,,m,id03078,,train,speakers
vox2,id03079,,,,,m,id03079,,train,speakers
vox2,id03082,,,,,f,id03082,,val,speakers
vox2,id03084,,,,,m,id03084,,train,speakers
vox2,id03087,,,,,m,id03087,,train,speakers
vox2,id03088,,,,,m,id03088,,train,speakers
vox2,id03089,,,,,m,id03089,,val,speakers
vox2,id03090,,,,,m,id03090,,train,speakers
vox2,id03091,,,,,f,id03091,,val,speakers
vox2,id03092,,,,,m,id03092,,train,speakers
vox2,id03098,,,,,f,id03098,,val,speakers
vox2,id03099,,,,,f,id03099,,train,speakers
vox2,id03100,,,,,f,id03100,,val,speakers
vox2,id03101,,,,,f,id03101,,val,speakers
vox2,id03102,,,,,f,id03102,,test,speakers
vox2,id03103,,,,,f,id03103,,train,speakers
vox2,id03107,,,,,m,id03107,,train,speakers
vox2,id03109,,,,,m,id03109,,val,speakers
vox2,id03110,,,,,f,id03110,,val,speakers
vox2,id03111,,,,,f,id03111,,test,speakers
vox2,id03112,,,,,m,id03112,,train,speakers
vox2,id03115,,,,,m,id03115,,train,speakers
vox2,id03118,,,,,m,id03118,,val,speakers
vox2,id03119,,,,,m,id03119,,train,speakers
vox2,id03123,,,,,f,id03123,,train,speakers
vox2,id03124,,,,,f,id03124,,train,speakers
vox2,id03125,,,,,m,id03125,,train,speakers
vox2,id03129,,,,,f,id03129,,train,speakers
vox2,id03133,,,,,f,id03133,,train,speakers
vox2,id03134,,,,,m,id03134,,train,speakers
vox2,id03136,,,,,m,id03136,,val,speakers
vox2,id03137,,,,,m,id03137,,train,speakers
vox2,id03145,,,,,m,id03145,,val,speakers
vox2,id03146,,,,,m,id03146,,train,speakers
vox2,id03147,,,,,f,id03147,,train,speakers
vox2,id03148,,,,,f,id03148,,train,speakers
vox2,id03149,,,,,f,id03149,,train,speakers
vox2,id03150,,,,,m,id03150,,train,speakers
vox2,id03158,,,,,f,id03158,,train,speakers
vox2,id03168,,,,,m,id03168,,train,speakers
vox2,id03174,,,,,m,id03174,,train,speakers
vox2,id03175,,,,,f,id03175,,train,speakers
vox2,id03176,,,,,m,id03176,,train,speakers
vox2,id03177,,,,,m,id03177,,train,speakers
vox2,id03179,,,,,m,id03179,,val,speakers
vox2,id03180,,,,,m,id03180,,train,speakers
vox2,id03182,,,,,f,id03182,,train,speakers
vox2,id03183,,,,,m,id03183,,train,speakers
vox2,id03184,,,,,f,id03184,,train,speakers
vox2,id03187,,,,,m,id03187,,train,speakers
vox2,id03188,,,,,m,id03188,,val,speakers
vox2,id03189,,,,,m,id03189,,train,speakers
vox2,id03190,,,,,m,id03190,,val,speakers
vox2,id03192,,,,,m,id03192,,train,speakers
vox2,id03193,,,,,m,id03193,,train,speakers
vox2,id03194,,,,,m,id03194,,train,speakers
vox2,id03195,,,,,m,id03195,,train,speakers
vox2,id03196,,,,,m,id03196,,train,speakers
vox2,id03198,,,,,m,id03198,,train,speakers
vox2,id03199,,,,,m,id03199,,train,speakers
vox2,id03200,,,,,m,id03200,,val,speakers
vox2,id03201,,,,,m,id03201,,test,speakers
vox2,id03202,,,,,m,id03202,,train,speakers
vox2,id03203,,,,,m,id03203,,train,speakers
vox2,id03205,,,,,m,id03205,,train,speakers
vox2,id03207,,,,,m,id03207,,train,speakers
vox2,id03209,,,,,m,id03209,,train,speakers
vox2,id03210,,,,,m,id03210,,test,speakers
vox2,id03211,,,,,f,id03211,,train,speakers
vox2,id03212,,,,,f,id03212,,train,speakers
vox2,id03213,,,,,f,id03213,,train,speakers
vox2,id03214,,,,,f,id03214,,train,speakers
vox2,id03215,,,,,m,id03215,,train,speakers
vox2,id03216,,,,,m,id03216,,train,speakers
vox2,id03220,,,,,f,id03220,,train,speakers
vox2,id03221,,,,,m,id03221,,train,speakers
vox2,id03223,,,,,m,id03223,,train,speakers
vox2,id03226,,,,,m,id03226,,val,speakers
vox2,id03227,,,,,m,id03227,,train,speakers
vox2,id03228,,,,,m,id03228,,train,speakers
vox2,id03229,,,,,m,id03229,,train,speakers
vox2,id03230,,,,,m,id03230,,train,speakers
vox2,id03232,,,,,m,id03232,,train,speakers
vox2,id03236,,,,,m,id03236,,train,speakers
vox2,id03238,,,,,m,id03238,,train,speakers
vox2,id03240,,,,,m,id03240,,train,speakers
vox2,id03241,,,,,m,id03241,,train,speakers
vox2,id03242,,,,,m,id03242,,train,speakers
vox2,id03243,,,,,m,id03243,,train,speakers
vox2,id03244,,,,,m,id03244,,val,speakers
vox2,id03245,,,,,m,id03245,,train,speakers
vox2,id03246,,,,,m,id03246,,train,speakers
vox2,id03247,,,,,m,id03247,,train,speakers
vox2,id03248,,,,,m,id03248,,train,speakers
vox2,id03249,,,,,m,id03249,,train,speakers
vox2,id03253,,,,,m,id03253,,val,speakers
vox2,id03258,,,,,m,id03258,,train,speakers
vox2,id03260,,,,,m,id03260,,train,speakers
vox2,id03261,,,,,m,id03261,,train,speakers
vox2,id03262,,,,,m,id03262,,val,speakers
vox2,id03263,,,,,m,id03263,,train,speakers
vox2,id03264,,,,,m,id03264,,train,speakers
vox2,id03265,,,,,m,id03265,,train,speakers
vox2,id03266,,,,,m,id03266,,train,speakers
vox2,id03267,,,,,m,id03267,,train,speakers
vox2,id03269,,,,,m,id03269,,val,speakers
vox2,id03272,,,,,f,id03272,,train,speakers
vox2,id03273,,,,,f,id03273,,train,speakers
vox2,id03274,,,,,m,id03274,,train,speakers
vox2,id03279,,,,,m,id03279,,train,speakers
vox2,id03281,,,,,f,id03281,,train,speakers
vox2,id03283,,,,,m,id03283,,train,speakers
vox2,id03284,,,,,m,id03284,,train,speakers
vox2,id03285,,,,,m,id03285,,train,speakers
vox2,id03286,,,,,m,id03286,,train,speakers
vox2,id03287,,,,,m,id03287,,val,speakers
vox2,id03288,,,,,m,id03288,,train,speakers
vox2,id03289,,,,,f,id03289,,train,speakers
vox2,id03290,,,,,f,id03290,,train,speakers
vox2,id03291,,,,,f,id03291,,train,speakers
vox2,id03292,,,,,m,id03292,,train,speakers
vox2,id03293,,,,,m,id03293,,train,speakers
vox2,id03295,,,,,m,id03295,,train,speakers
vox2,id03298,,,,,m,id03298,,train,speakers
vox2,id03299,,,,,m,id03299,,train,speakers
vox2,id03300,,,,,f,id03300,,test,speakers
vox2,id03303,,,,,f,id03303,,train,speakers
vox2,id03304,,,,,f,id03304,,train,speakers
vox2,id03306,,,,,m,id03306,,train,speakers
vox2,id03307,,,,,f,id03307,,val,speakers
vox2,id03312,,,,,m,id03312,,train,speakers
vox2,id03313,,,,,m,id03313,,train,speakers
vox2,id03314,,,,,m,id03314,,train,speakers
vox2,id03315,,,,,f,id03315,,train,speakers
vox2,id03316,,,,,f,id03316,,val,speakers
vox2,id03317,,,,,f,id03317,,train,speakers
vox2,id03318,,,,,f,id03318,,train,speakers
vox2,id03319,,,,,f,id03319,,train,speakers
vox2,id03320,,,,,f,id03320,,train,speakers
vox2,id03323,,,,,f,id03323,,train,speakers
vox2,id03324,,,,,f,id03324,,train,speakers
vox2,id03325,,,,,f,id03325,,val,speakers
vox2,id03326,,,,,m,id03326,,train,speakers
vox2,id03327,,,,,m,id03327,,train,speakers
vox2,id03328,,,,,m,id03328,,train,speakers
vox2,id03329,,,,,m,id03329,,train,speakers
vox2,id03331,,,,,m,id03331,,train,speakers
vox2,id03332,,,,,m,id03332,,train,speakers
vox2,id03333,,,,,m,id03333,,train,speakers
vox2,id03334,,,,,m,id03334,,val,speakers
vox2,id03335,,,,,m,id03335,,train,speakers
vox2,id03336,,,,,f,id03336,,train,speakers
vox2,id03337,,,,,m,id03337,,train,speakers
vox2,id03338,,,,,m,id03338,,train,speakers
vox2,id03339,,,,,f,id03339,,train,speakers
vox2,id03340,,,,,m,id03340,,train,speakers
vox2,id03341,,,,,m,id03341,,train,speakers
vox2,id03342,,,,,m,id03342,,train,speakers
vox2,id03343,,,,,m,id03343,,val,speakers
vox2,id03344,,,,,m,id03344,,train,speakers
vox2,id03345,,,,,f,id03345,,train,speakers
vox2,id03346,,,,,m,id03346,,train,speakers
vox2,id03348,,,,,m,id03348,,train,speakers
vox2,id03349,,,,,m,id03349,,train,speakers
vox2,id03350,,,,,m,id03350,,train,speakers
vox2,id03351,,,,,m,id03351,,train,speakers
vox2,id03352,,,,,m,id03352,,val,speakers
vox2,id03353,,,,,m,id03353,,train,speakers
vox2,id03354,,,,,m,id03354,,train,speakers
vox2,id03360,,,,,m,id03360,,train,speakers
vox2,id03361,,,,,m,id03361,,val,speakers
vox2,id03363,,,,,m,id03363,,train,speakers
vox2,id03364,,,,,m,id03364,,train,speakers
vox2,id03366,,,,,m,id03366,,train,speakers
vox2,id03371,,,,,f,id03371,,train,speakers
vox2,id03372,,,,,f,id03372,,train,speakers
vox2,id03373,,,,,f,id03373,,train,speakers
vox2,id03374,,,,,f,id03374,,train,speakers
vox2,id03375,,,,,f,id03375,,train,speakers
vox2,id03377,,,,,m,id03377,,val,speakers
vox2,id03379,,,,,f,id03379,,train,speakers
vox2,id03381,,,,,f,id03381,,train,speakers
vox2,id03383,,,,,f,id03383,,train,speakers
vox2,id03384,,,,,f,id03384,,train,speakers
vox2,id03386,,,,,f,id03386,,val,speakers
vox2,id03387,,,,,f,id03387,,train,speakers
vox2,id03388,,,,,f,id03388,,train,speakers
vox2,id03389,,,,,f,id03389,,train,speakers
vox2,id03390,,,,,f,id03390,,train,speakers
vox2,id03398,,,,,m,id03398,,train,speakers
vox2,id03399,,,,,m,id03399,,train,speakers
vox2,id03400,,,,,f,id03400,,train,speakers
vox2,id03401,,,,,f,id03401,,train,speakers
vox2,id03402,,,,,f,id03402,,train,speakers
vox2,id03405,,,,,f,id03405,,train,speakers
vox2,id03409,,,,,m,id03409,,train,speakers
vox2,id03410,,,,,f,id03410,,train,speakers
vox2,id03412,,,,,m,id03412,,train,speakers
vox2,id03413,,,,,m,id03413,,train,speakers
vox2,id03414,,,,,m,id03414,,train,speakers
vox2,id03417,,,,,m,id03417,,train,speakers
vox2,id03422,,,,,m,id03422,,train,speakers
vox2,id03424,,,,,m,id03424,,val,speakers
vox2,id03425,,,,,m,id03425,,train,speakers
vox2,id03426,,,,,m,id03426,,train,speakers
vox2,id03427,,,,,m,id03427,,train,speakers
vox2,id03428,,,,,m,id03428,,train,speakers
vox2,id03429,,,,,m,id03429,,train,speakers
vox2,id03430,,,,,m,id03430,,train,speakers
vox2,id03432,,,,,m,id03432,,train,speakers
vox2,id03433,,,,,m,id03433,,val,speakers
vox2,id03434,,,,,m,id03434,,train,speakers
vox2,id03435,,,,,m,id03435,,train,speakers
vox2,id03436,,,,,m,id03436,,train,speakers
vox2,id03439,,,,,m,id03439,,train,speakers
vox2,id03443,,,,,m,id03443,,train,speakers
vox2,id03444,,,,,f,id03444,,train,speakers
vox2,id03445,,,,,m,id03445,,train,speakers
vox2,id03446,,,,,f,id03446,,train,speakers
vox2,id03448,,,,,m,id03448,,train,speakers
vox2,id03449,,,,,m,id03449,,val,speakers
vox2,id03452,,,,,f,id03452,,train,speakers
vox2,id03453,,,,,f,id03453,,train,speakers
vox2,id03454,,,,,f,id03454,,train,speakers
vox2,id03455,,,,,f,id03455,,train,speakers
vox2,id03457,,,,,f,id03457,,train,speakers
vox2,id03458,,,,,f,id03458,,val,speakers
vox2,id03459,,,,,f,id03459,,train,speakers
vox2,id03460,,,,,f,id03460,,val,speakers
vox2,id03461,,,,,f,id03461,,train,speakers
vox2,id03462,,,,,m,id03462,,train,speakers
vox2,id03463,,,,,m,id03463,,train,speakers
vox2,id03471,,,,,f,id03471,,train,speakers
vox2,id03477,,,,,f,id03477,,train,speakers
vox2,id03479,,,,,f,id03479,,train,speakers
vox2,id03480,,,,,m,id03480,,train,speakers
vox2,id03483,,,,,m,id03483,,train,speakers
vox2,id03485,,,,,m,id03485,,val,speakers
vox2,id03486,,,,,m,id03486,,train,speakers
vox2,id03487,,,,,m,id03487,,train,speakers
vox2,id03488,,,,,m,id03488,,train,speakers
vox2,id03489,,,,,m,id03489,,train,speakers
vox2,id03493,,,,,f,id03493,,train,speakers
vox2,id03495,,,,,m,id03495,,train,speakers
vox2,id03497,,,,,m,id03497,,train,speakers
